candidate_key,date_key,seniority_key,technology_key,years_of_experience,code_challenge_score,technical_interview_score,hired_flag
20314,20181112,1,1,14,8.0,7.0,1
25870,20210420,4,11,12,0.0,0.0,0
39441,20210308,6,23,2,2.0,5.0,0
44759,20190616,7,13,9,4.0,5.0,0
37304,20200918,2,19,23,7.0,9.0,1
44528,20200705,1,2,10,9.0,5.0,0
2083,20210617,1,16,30,9.0,7.0,1
45404,20201114,6,21,23,7.0,7.0,1
13626,20200825,7,6,23,1.0,7.0,0
31841,20180405,2,24,19,0.0,0.0,0
26413,20200928,4,11,20,3.0,0.0,0
35372,20200922,3,24,16,7.0,7.0,1
14770,20200103,5,5,9,2.0,4.0,0
9107,20190204,3,15,11,10.0,8.0,1
22172,20210720,6,10,10,10.0,10.0,1
46911,20200622,2,19,24,5.0,3.0,0
44537,20191022,3,17,16,5.0,5.0,0
481,20220219,3,14,19,6.0,0.0,0
10615,20210425,1,21,18,4.0,7.0,0
15776,20180412,4,17,18,9.0,4.0,0
47267,20210225,3,4,9,9.0,0.0,0
18012,20180702,1,13,22,5.0,7.0,0
35480,20211021,7,21,7,2.0,6.0,0
24006,20220109,7,9,30,10.0,6.0,0
48853,20200822,3,23,26,2.0,3.0,0
26514,20210806,5,16,17,9.0,3.0,0
32585,20210329,5,8,25,1.0,8.0,0
17651,20210304,6,19,23,3.0,3.0,0
7785,20201219,2,12,20,3.0,9.0,0
35147,20190210,4,6,14,3.0,1.0,0
28498,20180508,1,21,13,2.0,10.0,0
15021,20181003,4,20,2,6.0,9.0,0
18773,20190801,4,15,20,2.0,3.0,0
4823,20201209,2,7,28,9.0,2.0,0
10038,20181225,3,15,22,1.0,1.0,0
30885,20220416,7,10,27,0.0,6.0,0
38742,20211028,1,1,12,10.0,2.0,0
9522,20180801,2,2,9,9.0,4.0,0
46661,20220201,3,2,27,4.0,0.0,0
39718,20180505,5,7,10,5.0,1.0,0
6782,20190515,5,9,26,4.0,1.0,0
25474,20210817,4,8,17,2.0,6.0,0
30883,20201202,7,14,29,1.0,7.0,0
46027,20180925,1,3,23,7.0,3.0,0
39165,20180821,6,5,24,4.0,3.0,0
20408,20200619,6,1,9,9.0,1.0,0
39447,20190821,1,3,27,2.0,6.0,0
31918,20220211,5,18,14,3.0,8.0,0
31063,20210205,7,8,7,8.0,2.0,0
33803,20210417,6,14,7,1.0,1.0,0
46110,20190711,1,24,3,0.0,5.0,0
14240,20200416,1,2,29,3.0,6.0,0
35916,20210528,7,1,9,7.0,1.0,0
32525,20200701,6,7,17,7.0,2.0,0
33827,20200803,6,4,0,4.0,0.0,0
47797,20210111,6,22,21,7.0,3.0,0
8270,20201113,4,1,2,6.0,2.0,0
4606,20210111,6,13,21,8.0,7.0,1
6653,20181024,1,4,15,2.0,8.0,0
21411,20190917,3,23,20,3.0,2.0,0
24292,20181114,2,5,16,5.0,4.0,0
3223,20190612,6,19,19,2.0,4.0,0
39296,20201025,7,5,15,8.0,3.0,0
34783,20190402,1,18,25,3.0,9.0,0
12097,20180220,5,23,10,8.0,2.0,0
11639,20210605,2,7,7,8.0,10.0,1
8392,20220313,4,22,13,10.0,0.0,0
14606,20180503,1,23,7,6.0,0.0,0
7907,20180830,1,21,29,1.0,2.0,0
5709,20190529,4,13,8,8.0,2.0,0
26668,20190120,2,1,24,2.0,2.0,0
32775,20180603,5,20,21,1.0,8.0,0
1093,20191209,4,21,12,7.0,0.0,0
3128,20180816,4,11,8,9.0,4.0,0
49223,20220425,4,11,6,8.0,1.0,0
49171,20180817,4,2,4,6.0,1.0,0
48373,20201115,1,1,26,0.0,2.0,0
33576,20190426,5,21,26,6.0,8.0,0
7487,20180925,6,24,20,4.0,4.0,0
29789,20201022,3,23,24,3.0,10.0,0
47300,20210505,6,5,5,10.0,5.0,0
25675,20191126,3,5,17,1.0,7.0,0
6591,20181004,7,14,3,3.0,7.0,0
19211,20190917,1,13,11,3.0,10.0,0
32588,20180524,7,19,9,9.0,8.0,1
41835,20180521,7,5,24,8.0,3.0,0
29592,20200801,5,14,11,1.0,9.0,0
13969,20210215,5,16,19,6.0,8.0,0
275,20210417,7,5,11,5.0,8.0,0
21802,20190702,2,10,19,10.0,10.0,1
33014,20180318,7,16,17,4.0,6.0,0
3287,20190131,2,18,2,3.0,6.0,0
8741,20200627,5,7,13,8.0,0.0,0
25665,20200802,4,8,9,0.0,3.0,0
26478,20210202,6,22,17,8.0,4.0,0
36409,20200919,7,15,8,3.0,10.0,0
47398,20180123,5,17,25,5.0,6.0,0
5689,20180421,6,19,30,9.0,6.0,0
24928,20191101,7,24,20,10.0,1.0,0
41664,20190609,6,14,9,1.0,4.0,0
32607,20211006,1,16,10,3.0,9.0,0
17278,20180727,2,12,22,6.0,6.0,0
45394,20220620,2,1,24,10.0,6.0,0
2825,20200906,3,16,8,1.0,1.0,0
27411,20220121,2,1,13,2.0,1.0,0
31940,20180805,4,6,10,9.0,2.0,0
3163,20200808,6,13,18,6.0,2.0,0
40170,20210128,5,13,16,7.0,1.0,0
5117,20191217,6,7,26,5.0,10.0,0
38375,20211209,5,4,28,0.0,2.0,0
27453,20180225,1,6,12,8.0,7.0,1
35416,20200408,5,16,16,10.0,10.0,1
41534,20201203,5,13,29,9.0,5.0,0
42255,20190622,2,14,25,7.0,1.0,0
22033,20180605,7,3,3,7.0,0.0,0
26867,20191016,7,23,3,0.0,4.0,0
569,20210929,4,12,2,5.0,2.0,0
48644,20181022,6,21,1,10.0,5.0,0
27461,20201006,4,14,9,1.0,9.0,0
13014,20180509,2,6,8,8.0,9.0,1
46596,20180317,2,14,14,0.0,1.0,0
2739,20210810,4,17,10,2.0,7.0,0
13603,20180110,6,16,22,7.0,3.0,0
29626,20180220,1,20,15,2.0,1.0,0
18975,20180118,5,17,11,3.0,4.0,0
11363,20190220,3,13,28,1.0,8.0,0
16025,20220214,4,15,15,5.0,1.0,0
30128,20181204,4,3,27,3.0,3.0,0
2988,20190929,5,19,9,8.0,1.0,0
22721,20210714,6,14,6,6.0,5.0,0
19801,20200512,4,13,14,6.0,6.0,0
2296,20191203,4,20,29,5.0,7.0,0
20395,20191112,7,6,10,9.0,5.0,0
14815,20210319,2,22,15,9.0,6.0,0
2277,20210703,6,13,18,3.0,1.0,0
19089,20211219,2,14,11,8.0,1.0,0
8257,20200106,2,7,7,5.0,5.0,0
7623,20220409,3,22,7,3.0,9.0,0
5974,20201001,2,6,5,4.0,1.0,0
17461,20210905,7,1,16,8.0,0.0,0
7317,20210523,6,15,16,8.0,5.0,0
47469,20200623,6,17,30,9.0,3.0,0
25395,20190920,6,9,2,0.0,10.0,0
2530,20210829,2,8,17,0.0,10.0,0
23435,20210115,6,1,16,9.0,5.0,0
23734,20210424,2,17,15,10.0,8.0,1
8275,20210716,7,24,9,6.0,8.0,0
8140,20220107,2,21,12,3.0,2.0,0
45019,20190501,3,14,17,3.0,8.0,0
4046,20200301,7,8,5,0.0,0.0,0
26573,20190702,3,3,19,7.0,10.0,1
48430,20181007,2,22,19,2.0,3.0,0
18524,20180120,5,9,29,3.0,3.0,0
47282,20180219,1,9,16,6.0,1.0,0
19561,20201129,5,4,4,5.0,10.0,0
47508,20191102,3,13,15,4.0,5.0,0
3231,20220216,6,9,27,10.0,7.0,1
3362,20210917,1,21,21,0.0,8.0,0
34888,20200119,4,11,1,1.0,4.0,0
17578,20180119,4,14,11,1.0,7.0,0
791,20180321,1,6,8,8.0,2.0,0
11528,20190214,4,17,14,4.0,5.0,0
4347,20210127,5,4,26,3.0,6.0,0
38262,20190418,7,21,19,4.0,3.0,0
16622,20180315,4,3,21,0.0,8.0,0
7243,20220622,7,4,17,8.0,7.0,1
4188,20180331,3,5,4,8.0,4.0,0
16780,20180121,6,23,14,7.0,8.0,1
49344,20200615,7,3,5,0.0,4.0,0
28653,20210512,2,11,3,6.0,1.0,0
47133,20181003,4,2,14,1.0,8.0,0
45746,20180715,5,21,6,10.0,5.0,0
38337,20190202,6,14,12,2.0,1.0,0
10906,20211212,4,7,0,4.0,8.0,0
30931,20200831,1,8,20,3.0,0.0,0
32441,20191228,6,5,3,6.0,4.0,0
36937,20180510,3,21,16,6.0,2.0,0
8485,20200919,1,8,0,6.0,5.0,0
9470,20190816,1,21,9,8.0,1.0,0
38747,20190803,7,19,13,10.0,10.0,1
15342,20210915,3,19,5,8.0,4.0,0
24936,20201208,4,5,8,3.0,1.0,0
20529,20181020,2,7,1,10.0,8.0,1
1302,20220210,4,24,5,7.0,6.0,0
6946,20190618,6,5,19,6.0,8.0,0
30246,20190427,7,12,12,8.0,8.0,1
46510,20181129,2,19,4,4.0,5.0,0
38464,20200212,5,13,7,8.0,0.0,0
9519,20210926,4,21,19,3.0,2.0,0
10990,20190210,5,13,8,5.0,9.0,0
7817,20190131,4,24,15,4.0,9.0,0
37534,20190224,2,23,4,3.0,6.0,0
3573,20181001,7,7,17,5.0,3.0,0
41079,20180909,1,18,4,10.0,0.0,0
29528,20220410,2,15,1,1.0,7.0,0
42361,20211125,1,22,23,4.0,9.0,0
13071,20200816,5,4,2,1.0,3.0,0
44453,20200905,3,9,3,4.0,5.0,0
36915,20190416,6,21,26,4.0,10.0,0
18892,20190608,1,7,13,2.0,3.0,0
27232,20210110,7,24,5,1.0,6.0,0
30122,20200714,1,21,9,3.0,10.0,0
11777,20201105,6,14,11,10.0,9.0,1
46479,20180126,7,9,2,5.0,0.0,0
42061,20220625,4,13,3,6.0,1.0,0
46063,20200115,1,11,24,10.0,5.0,0
18651,20180930,7,2,8,5.0,10.0,0
26722,20220623,5,19,10,8.0,4.0,0
37388,20190116,5,12,17,0.0,3.0,0
15426,20181128,3,14,4,6.0,10.0,0
26441,20180722,5,15,4,1.0,2.0,0
44561,20180629,6,10,23,1.0,3.0,0
13480,20190507,3,24,13,1.0,5.0,0
40430,20220506,5,22,18,7.0,3.0,0
19079,20190224,5,23,15,6.0,9.0,0
28305,20210922,7,13,15,0.0,10.0,0
39221,20200126,4,15,21,5.0,8.0,0
43462,20200330,2,5,21,1.0,5.0,0
33442,20210331,2,11,29,7.0,3.0,0
32501,20190818,5,24,23,2.0,6.0,0
23952,20200223,2,22,2,3.0,1.0,0
46009,20190222,4,17,11,7.0,0.0,0
36918,20220626,2,20,17,7.0,4.0,0
5663,20200122,4,4,16,4.0,3.0,0
46045,20210905,1,11,21,6.0,0.0,0
6046,20180530,3,15,28,4.0,6.0,0
27080,20190218,5,8,21,0.0,2.0,0
19919,20190127,3,12,29,8.0,8.0,1
28511,20210111,4,23,21,4.0,10.0,0
42797,20200929,4,4,15,2.0,9.0,0
21823,20201005,5,19,29,1.0,3.0,0
25398,20191026,7,10,12,2.0,9.0,0
19850,20201014,5,20,29,6.0,7.0,0
23177,20220107,6,12,30,9.0,9.0,1
29798,20180923,3,14,25,5.0,0.0,0
41869,20181023,4,20,24,1.0,6.0,0
31282,20190605,6,16,11,4.0,8.0,0
225,20181117,6,10,17,10.0,0.0,0
27948,20210806,3,6,26,9.0,3.0,0
4183,20201211,3,11,24,5.0,9.0,0
46570,20180110,3,9,5,3.0,4.0,0
49115,20200917,5,13,4,4.0,4.0,0
30230,20211211,6,23,22,0.0,6.0,0
29276,20190911,6,22,12,5.0,10.0,0
28346,20200611,4,20,18,9.0,4.0,0
34325,20220129,4,13,9,3.0,2.0,0
38240,20220123,6,21,8,1.0,5.0,0
41880,20180223,3,21,29,2.0,9.0,0
34835,20180510,1,12,28,1.0,1.0,0
18762,20180408,6,17,13,0.0,7.0,0
26411,20200615,7,18,11,7.0,3.0,0
11358,20191101,1,13,24,6.0,1.0,0
32628,20180623,5,18,4,7.0,2.0,0
32345,20191024,2,11,16,1.0,5.0,0
30333,20181206,7,23,22,10.0,10.0,1
7012,20200420,2,24,13,5.0,1.0,0
18879,20210808,3,19,19,4.0,4.0,0
12701,20220111,3,7,15,2.0,6.0,0
25203,20211231,2,14,16,2.0,6.0,0
33668,20180615,6,19,10,9.0,7.0,1
35569,20200113,7,7,13,1.0,7.0,0
13376,20201209,7,1,14,3.0,2.0,0
47122,20180530,7,9,2,7.0,0.0,0
15364,20180502,4,8,26,5.0,10.0,0
29033,20181230,4,12,9,3.0,0.0,0
44681,20190424,3,3,8,10.0,1.0,0
14366,20180417,7,13,2,10.0,8.0,1
7040,20181026,2,11,8,7.0,0.0,0
5946,20190608,5,9,26,6.0,2.0,0
23691,20210430,2,21,13,9.0,10.0,1
8386,20181206,7,15,24,9.0,3.0,0
22826,20210527,2,5,1,8.0,9.0,1
42810,20201001,5,2,2,5.0,1.0,0
25608,20180503,6,4,26,8.0,6.0,0
25626,20191127,5,16,6,1.0,0.0,0
23179,20180320,6,17,13,9.0,5.0,0
8468,20211014,6,13,6,8.0,1.0,0
37994,20220407,7,15,0,0.0,8.0,0
28468,20180519,6,14,22,9.0,7.0,1
40954,20210715,2,3,19,10.0,0.0,0
34603,20180611,5,20,6,3.0,2.0,0
24894,20200701,4,14,5,4.0,10.0,0
4557,20200204,5,1,22,10.0,3.0,0
3928,20210625,1,8,27,6.0,1.0,0
4775,20180616,1,14,6,4.0,10.0,0
1209,20220625,4,6,4,10.0,5.0,0
4332,20210212,5,9,20,7.0,8.0,1
37308,20200224,5,4,16,6.0,7.0,0
556,20190823,1,23,11,10.0,1.0,0
46411,20181124,5,11,21,2.0,8.0,0
17759,20210204,3,16,18,8.0,6.0,0
5947,20190524,3,14,3,2.0,7.0,0
43135,20190325,2,6,8,4.0,7.0,0
15766,20190618,3,12,3,7.0,3.0,0
35017,20201125,6,2,8,6.0,1.0,0
26018,20180117,7,19,5,3.0,10.0,0
31971,20200203,7,13,9,10.0,7.0,1
34859,20200219,5,7,19,7.0,4.0,0
47667,20191205,5,15,4,3.0,6.0,0
13367,20220124,7,7,21,10.0,0.0,0
48489,20190730,1,1,11,1.0,3.0,0
37536,20210318,7,17,4,8.0,3.0,0
11135,20201015,7,21,29,5.0,9.0,0
21158,20190425,3,24,15,0.0,7.0,0
21968,20180608,4,5,2,6.0,10.0,0
7900,20180923,2,10,14,4.0,3.0,0
8916,20210710,2,20,2,6.0,0.0,0
34840,20200701,7,16,11,1.0,4.0,0
7130,20210106,2,19,23,3.0,9.0,0
45741,20210620,5,22,22,2.0,5.0,0
16740,20191027,6,13,22,4.0,5.0,0
32620,20190929,3,2,22,0.0,5.0,0
19802,20200423,4,16,3,4.0,2.0,0
49796,20191122,7,19,22,9.0,8.0,1
9586,20201022,4,22,30,10.0,9.0,1
31234,20211115,2,22,23,8.0,10.0,1
6037,20201202,7,14,28,0.0,5.0,0
41292,20190707,2,14,5,5.0,1.0,0
42410,20180611,4,12,24,5.0,0.0,0
40320,20190411,2,1,11,10.0,9.0,1
1841,20181205,5,11,2,9.0,2.0,0
7066,20220213,4,12,15,6.0,1.0,0
38008,20180816,3,19,7,3.0,6.0,0
38937,20220422,5,16,28,0.0,1.0,0
13306,20200906,6,10,21,0.0,0.0,0
31962,20190904,1,4,25,5.0,0.0,0
8445,20190406,3,15,16,8.0,9.0,1
34579,20190605,5,23,5,7.0,9.0,1
22004,20200710,2,24,14,6.0,1.0,0
1019,20180903,3,13,22,10.0,8.0,1
24063,20201105,5,6,17,0.0,5.0,0
21204,20210311,3,6,20,0.0,1.0,0
48012,20181114,3,22,17,8.0,8.0,1
30387,20181026,2,9,19,9.0,9.0,1
31199,20220327,2,20,30,9.0,7.0,1
6538,20180123,6,21,9,4.0,7.0,0
14446,20180811,6,5,8,10.0,2.0,0
6183,20180101,7,22,0,7.0,1.0,0
43088,20210430,7,14,29,6.0,1.0,0
30011,20201120,3,10,28,6.0,0.0,0
3479,20190817,4,4,3,0.0,1.0,0
44083,20190116,3,3,0,6.0,8.0,0
48662,20220319,7,9,22,0.0,3.0,0
6930,20190122,6,21,21,2.0,0.0,0
2198,20220329,7,21,6,5.0,6.0,0
17706,20180607,4,14,18,6.0,1.0,0
29351,20210309,3,22,26,9.0,9.0,1
20573,20181218,7,13,29,9.0,8.0,1
46316,20181128,6,3,14,1.0,4.0,0
11835,20190215,6,6,2,8.0,4.0,0
9977,20200526,1,11,6,1.0,8.0,0
38025,20190217,6,17,19,10.0,3.0,0
24532,20200225,1,2,29,6.0,8.0,0
47357,20210205,5,1,12,10.0,0.0,0
26369,20211207,6,19,13,9.0,4.0,0
40820,20211014,5,10,27,10.0,6.0,0
26999,20200801,6,21,26,5.0,0.0,0
29899,20190805,5,14,13,10.0,4.0,0
8425,20190214,3,23,18,8.0,0.0,0
10846,20200911,3,9,25,5.0,7.0,0
22759,20180528,7,17,10,6.0,0.0,0
4792,20200203,5,10,4,7.0,6.0,0
23928,20210124,7,12,22,2.0,1.0,0
18769,20200526,6,12,26,6.0,10.0,0
38701,20210816,3,9,7,6.0,8.0,0
134,20191024,4,16,29,1.0,9.0,0
44661,20211226,1,20,29,1.0,2.0,0
44714,20200707,7,24,22,3.0,8.0,0
25905,20190807,4,1,2,7.0,5.0,0
18321,20180309,1,1,15,3.0,2.0,0
19212,20201016,3,22,6,10.0,4.0,0
22530,20220408,6,7,7,9.0,5.0,0
10784,20210927,4,6,9,7.0,9.0,1
44970,20210706,3,7,4,0.0,1.0,0
36664,20210911,5,10,21,4.0,6.0,0
26552,20201019,7,3,4,4.0,3.0,0
14602,20200607,2,6,24,2.0,9.0,0
12848,20180927,7,8,29,7.0,4.0,0
49156,20210926,3,10,5,4.0,10.0,0
12537,20191231,2,9,25,8.0,7.0,1
44539,20180824,7,18,26,3.0,5.0,0
30804,20181012,6,21,28,2.0,4.0,0
35312,20220111,7,15,20,4.0,6.0,0
7131,20200429,7,6,16,8.0,10.0,1
22465,20190710,1,2,7,4.0,3.0,0
2546,20180123,6,12,7,8.0,2.0,0
12660,20190402,2,15,10,2.0,6.0,0
1361,20220206,2,14,25,10.0,6.0,0
34880,20210823,5,10,13,3.0,6.0,0
11781,20220311,6,20,8,2.0,3.0,0
13523,20191124,5,17,22,8.0,10.0,1
39704,20180302,3,3,8,8.0,7.0,1
11925,20190526,5,20,30,1.0,9.0,0
37348,20211104,2,6,4,9.0,2.0,0
39015,20200107,3,13,1,0.0,4.0,0
45261,20180823,6,20,0,4.0,5.0,0
15848,20200813,2,14,10,8.0,3.0,0
6680,20180411,6,5,27,10.0,1.0,0
11457,20201022,2,24,11,10.0,0.0,0
16508,20180930,1,19,5,2.0,6.0,0
3352,20201102,7,22,3,0.0,10.0,0
26656,20190328,7,17,0,0.0,8.0,0
40103,20200801,1,17,17,6.0,7.0,0
36278,20190313,2,23,9,0.0,1.0,0
23910,20190907,2,23,27,1.0,2.0,0
17537,20200521,5,21,14,4.0,0.0,0
25306,20200829,5,22,27,6.0,1.0,0
15855,20181102,1,9,22,9.0,0.0,0
39302,20200117,1,1,21,0.0,3.0,0
1229,20201217,4,20,26,5.0,5.0,0
13709,20201221,4,13,5,4.0,1.0,0
8948,20200825,5,6,2,9.0,5.0,0
22343,20210826,2,9,30,2.0,7.0,0
2611,20190812,4,20,28,0.0,4.0,0
32425,20180528,2,24,21,4.0,0.0,0
11563,20190815,7,21,13,8.0,10.0,1
27223,20200629,5,14,22,6.0,10.0,0
15748,20220321,5,19,29,1.0,4.0,0
32368,20200324,7,12,18,4.0,5.0,0
2523,20210307,7,5,2,3.0,4.0,0
32879,20190523,7,4,5,0.0,3.0,0
32031,20190112,5,13,22,0.0,6.0,0
17043,20211212,6,21,14,10.0,1.0,0
44191,20200311,1,19,30,5.0,1.0,0
25043,20210828,4,22,18,1.0,9.0,0
25887,20180923,1,13,27,9.0,4.0,0
46208,20191018,5,2,6,9.0,9.0,1
42580,20210227,5,3,29,2.0,10.0,0
9056,20180621,4,21,12,2.0,3.0,0
24501,20180418,7,7,23,10.0,2.0,0
37883,20180713,3,20,26,2.0,9.0,0
48490,20210905,5,7,22,10.0,8.0,1
39668,20200727,5,20,1,5.0,6.0,0
12041,20190108,3,14,17,2.0,8.0,0
42749,20190410,5,10,0,10.0,2.0,0
12365,20210210,3,13,8,7.0,2.0,0
10055,20200820,2,14,27,8.0,9.0,1
2437,20200607,6,10,12,5.0,10.0,0
49027,20220110,7,13,14,1.0,0.0,0
30488,20210301,6,12,21,4.0,2.0,0
43960,20180208,5,14,16,6.0,1.0,0
21946,20180205,6,3,25,6.0,2.0,0
42651,20180813,3,15,4,6.0,7.0,0
29953,20190103,1,16,24,7.0,7.0,1
4959,20190126,5,13,30,6.0,2.0,0
35218,20190908,4,15,0,9.0,4.0,0
9627,20200729,3,19,2,6.0,2.0,0
27147,20210313,4,10,15,6.0,6.0,0
45664,20200830,3,3,14,3.0,9.0,0
12305,20181008,1,1,1,8.0,3.0,0
43217,20200621,6,8,23,9.0,5.0,0
3071,20200927,5,9,8,8.0,1.0,0
6817,20181002,3,7,24,2.0,10.0,0
20154,20220111,1,16,10,2.0,1.0,0
20531,20180429,6,3,29,0.0,3.0,0
4489,20210121,4,13,10,1.0,9.0,0
12615,20180325,1,14,9,1.0,1.0,0
19937,20191031,7,23,5,4.0,4.0,0
4595,20200728,6,13,19,10.0,0.0,0
38719,20201214,4,7,21,2.0,9.0,0
46089,20180923,4,13,3,1.0,5.0,0
2359,20180101,7,13,25,5.0,5.0,0
21303,20220504,5,10,27,8.0,4.0,0
44965,20220701,5,18,5,7.0,1.0,0
36296,20180923,2,1,6,8.0,0.0,0
31359,20211007,4,12,14,0.0,5.0,0
23884,20190326,4,15,17,7.0,3.0,0
14187,20190123,3,6,21,4.0,5.0,0
14553,20181217,2,20,5,5.0,10.0,0
9414,20180520,7,12,8,3.0,5.0,0
25128,20191224,6,17,19,4.0,1.0,0
47003,20190808,5,9,9,6.0,10.0,0
7272,20200718,2,8,23,6.0,2.0,0
24405,20200903,3,20,12,7.0,7.0,1
17793,20220602,1,11,1,3.0,8.0,0
48883,20220127,2,9,11,2.0,5.0,0
34101,20201202,5,20,9,3.0,1.0,0
49326,20181120,2,16,25,6.0,9.0,0
14977,20210827,4,20,14,3.0,2.0,0
12437,20211202,3,21,23,3.0,6.0,0
16032,20200802,6,20,14,1.0,1.0,0
26487,20210608,3,5,17,6.0,3.0,0
39746,20200216,7,8,4,5.0,0.0,0
26762,20201112,7,6,27,1.0,7.0,0
9854,20200722,6,13,24,8.0,1.0,0
48242,20220127,4,18,11,9.0,7.0,1
2218,20190812,1,2,24,8.0,4.0,0
23888,20210626,1,3,27,10.0,0.0,0
17906,20200510,4,24,12,6.0,5.0,0
33021,20180123,3,9,24,10.0,7.0,1
26635,20180609,7,19,5,1.0,2.0,0
23020,20220110,1,9,2,2.0,4.0,0
40253,20200811,2,4,18,9.0,5.0,0
10637,20190918,1,24,27,9.0,7.0,1
45682,20210729,2,4,2,1.0,1.0,0
48046,20200506,2,5,17,2.0,8.0,0
12414,20200403,1,7,11,7.0,6.0,0
32835,20210626,3,3,13,6.0,7.0,0
36878,20200329,3,6,12,6.0,0.0,0
43997,20210818,1,10,30,0.0,9.0,0
45099,20220112,3,12,9,7.0,10.0,1
10707,20190715,7,20,30,1.0,3.0,0
637,20190128,1,14,11,1.0,9.0,0
25473,20220623,3,1,9,3.0,0.0,0
9041,20190119,3,12,18,5.0,3.0,0
24460,20210403,5,5,16,1.0,5.0,0
18531,20190908,4,13,26,8.0,7.0,1
28882,20191004,7,5,10,7.0,4.0,0
24723,20210617,6,9,6,2.0,3.0,0
27756,20180409,6,20,18,6.0,0.0,0
2201,20210421,2,22,26,5.0,5.0,0
34228,20210821,2,3,24,6.0,9.0,0
28625,20200831,2,17,5,0.0,2.0,0
35261,20181108,3,21,16,2.0,0.0,0
34987,20180124,1,13,3,10.0,2.0,0
38524,20190105,4,21,4,7.0,4.0,0
14284,20190925,2,5,24,3.0,3.0,0
6778,20210529,6,8,8,2.0,4.0,0
18128,20211011,6,20,29,0.0,0.0,0
17400,20211008,7,12,13,8.0,7.0,1
7207,20180823,5,16,15,9.0,1.0,0
29274,20210405,2,14,26,6.0,2.0,0
8437,20220317,4,8,1,6.0,5.0,0
13639,20200417,5,18,16,5.0,9.0,0
37556,20220202,3,16,18,5.0,0.0,0
16826,20180406,6,7,2,1.0,7.0,0
34350,20210503,1,22,4,2.0,3.0,0
13224,20191111,4,13,16,1.0,10.0,0
28844,20181013,1,4,29,7.0,0.0,0
14778,20200508,6,2,7,6.0,3.0,0
30966,20190917,6,15,1,1.0,5.0,0
47053,20190212,5,12,29,6.0,6.0,0
28431,20210404,4,9,27,10.0,9.0,1
25930,20220203,6,19,1,9.0,1.0,0
27140,20181017,3,3,27,10.0,9.0,1
1457,20201230,1,17,27,1.0,3.0,0
830,20180620,3,1,28,5.0,5.0,0
4753,20210315,7,14,24,3.0,6.0,0
43633,20211226,1,8,6,7.0,0.0,0
19035,20180402,4,20,3,8.0,0.0,0
46076,20200123,5,9,3,5.0,8.0,0
27328,20220302,5,16,7,2.0,4.0,0
31765,20190114,5,8,15,4.0,5.0,0
37407,20201020,7,21,17,8.0,10.0,1
9646,20180513,6,18,24,8.0,0.0,0
40544,20191021,4,13,14,1.0,8.0,0
22668,20210403,1,6,23,2.0,2.0,0
17577,20200712,1,21,6,6.0,2.0,0
33947,20210318,5,23,12,8.0,6.0,0
47559,20180813,1,18,8,3.0,8.0,0
6642,20191015,2,23,4,5.0,1.0,0
12985,20200714,7,22,27,10.0,5.0,0
9128,20201013,7,8,12,7.0,4.0,0
21909,20181027,2,1,15,5.0,7.0,0
1311,20200611,5,21,4,2.0,6.0,0
44973,20191205,5,13,6,7.0,4.0,0
19969,20181130,2,7,5,6.0,7.0,0
8980,20210722,5,4,9,0.0,5.0,0
29755,20211010,2,1,10,4.0,10.0,0
11711,20181101,3,12,1,9.0,6.0,0
14537,20181221,4,11,13,7.0,4.0,0
34293,20210803,6,2,22,7.0,8.0,1
31685,20191129,4,22,20,2.0,7.0,0
27041,20210209,2,13,27,5.0,6.0,0
39376,20180128,6,7,24,7.0,4.0,0
46772,20181107,3,7,7,7.0,0.0,0
13421,20200314,3,4,7,0.0,1.0,0
16940,20210120,6,8,19,6.0,9.0,0
44046,20201024,4,1,24,10.0,7.0,1
27455,20180714,3,5,26,7.0,10.0,1
7682,20190123,6,17,29,10.0,7.0,1
42414,20210801,7,1,26,10.0,4.0,0
14424,20200108,3,14,12,3.0,10.0,0
2561,20210728,4,5,13,1.0,3.0,0
38044,20200920,1,21,11,1.0,1.0,0
12136,20210813,4,16,19,8.0,7.0,1
4844,20181209,4,17,23,4.0,10.0,0
46691,20181128,3,6,1,10.0,4.0,0
28731,20220319,6,9,16,4.0,2.0,0
49186,20210122,7,24,3,3.0,4.0,0
26275,20181203,5,12,20,5.0,8.0,0
11866,20180703,5,9,15,10.0,7.0,1
7286,20210714,6,7,12,0.0,1.0,0
15109,20211009,5,14,17,7.0,2.0,0
15040,20210715,4,13,22,10.0,3.0,0
38267,20211015,4,13,4,2.0,5.0,0
25744,20200828,1,11,29,7.0,10.0,1
23784,20190826,6,1,23,9.0,9.0,1
27320,20190821,2,9,3,0.0,10.0,0
1709,20181019,3,4,1,5.0,6.0,0
11336,20200407,5,7,22,8.0,4.0,0
20051,20180911,6,14,17,4.0,4.0,0
11481,20220122,5,21,24,8.0,7.0,1
44863,20210523,5,17,20,8.0,1.0,0
43236,20210312,2,9,13,6.0,4.0,0
5350,20180218,2,9,3,0.0,6.0,0
1479,20190610,5,10,16,0.0,4.0,0
34266,20201206,5,3,8,6.0,7.0,0
17730,20191224,2,6,15,4.0,0.0,0
25089,20210719,5,4,24,6.0,0.0,0
31075,20210401,3,24,26,4.0,10.0,0
35469,20200825,5,4,25,6.0,6.0,0
30210,20210326,6,3,18,10.0,3.0,0
45295,20210809,2,23,5,0.0,8.0,0
38546,20210417,2,9,30,7.0,9.0,1
48675,20220329,4,17,13,6.0,5.0,0
